Województwo zameldowania na pobyt stały,Nazwisko aktualne,Liczba
WARMIŃSKO-MAZURSKIE,MINKO,12
WARMIŃSKO-MAZURSKIE,MINOTA,12
WARMIŃSKO-MAZURSKIE,MIRONIUK,12
WARMIŃSKO-MAZURSKIE,MIRSKA,12
WARMIŃSKO-MAZURSKIE,MISIUŁAJTIS,12
WARMIŃSKO-MAZURSKIE,MISIURSKA,12
WARMIŃSKO-MAZURSKIE,MISZEWSKA,12
WARMIŃSKO-MAZURSKIE,MIZURA,12
WARMIŃSKO-MAZURSKIE,MLONKA,12
WARMIŃSKO-MAZURSKIE,MŁODOCH,12
WARMIŃSKO-MAZURSKIE,MOKWA,12
WARMIŃSKO-MAZURSKIE,MOLDENHOWER,12
WARMIŃSKO-MAZURSKIE,MONGIAŁO,12
WARMIŃSKO-MAZURSKIE,MOSIEJ,12
WARMIŃSKO-MAZURSKIE,MRUGAŁA,12
WARMIŃSKO-MAZURSKIE,MRZYGŁÓD,12
WARMIŃSKO-MAZURSKIE,MUCHARSKA,12
WARMIŃSKO-MAZURSKIE,MUCZKO,12
WARMIŃSKO-MAZURSKIE,MURSZEWSKA,12
WARMIŃSKO-MAZURSKIE,MYSIUKIEWICZ,12
WARMIŃSKO-MAZURSKIE,NAGRABSKA,12
WARMIŃSKO-MAZURSKIE,NAHIBOWICZ,12
WARMIŃSKO-MAZURSKIE,NAPIWOCKA,12
WARMIŃSKO-MAZURSKIE,NARODOWSKA,12
WARMIŃSKO-MAZURSKIE,NICA,12
WARMIŃSKO-MAZURSKIE,NICPOŃ,12
WARMIŃSKO-MAZURSKIE,NIENAŁTOWSKA,12
WARMIŃSKO-MAZURSKIE,NIEZNAŃSKA,12
WARMIŃSKO-MAZURSKIE,NIKEL,12
WARMIŃSKO-MAZURSKIE,NIKLEWSKA,12
WARMIŃSKO-MAZURSKIE,NISZTUK,12
WARMIŃSKO-MAZURSKIE,NITOWSKA,12
WARMIŃSKO-MAZURSKIE,NIŻNIK,12
WARMIŃSKO-MAZURSKIE,NOROWSKA,12
WARMIŃSKO-MAZURSKIE,OBZEJTA,12
WARMIŃSKO-MAZURSKIE,OCHTERA,12
WARMIŃSKO-MAZURSKIE,OCIEPA,12
WARMIŃSKO-MAZURSKIE,OJDANA,12
WARMIŃSKO-MAZURSKIE,OKONIEWICZ,12
WARMIŃSKO-MAZURSKIE,OLEJARZ,12
WARMIŃSKO-MAZURSKIE,OLESZKO,12
WARMIŃSKO-MAZURSKIE,OŁDZIEJ,12
WARMIŃSKO-MAZURSKIE,OŁOWIECKA,12
WARMIŃSKO-MAZURSKIE,ONYSZKO,12
WARMIŃSKO-MAZURSKIE,OPAR,12
WARMIŃSKO-MAZURSKIE,ORPIK,12
WARMIŃSKO-MAZURSKIE,ORZESZEK,12
WARMIŃSKO-MAZURSKIE,OSIAKOWSKA,12
WARMIŃSKO-MAZURSKIE,OSIPOWICZ,12
WARMIŃSKO-MAZURSKIE,OSNOWSKA,12
WARMIŃSKO-MAZURSKIE,OŚWIECIŃSKA,12
WARMIŃSKO-MAZURSKIE,PAŁDYNA,12
WARMIŃSKO-MAZURSKIE,PAŁUBA,12
WARMIŃSKO-MAZURSKIE,PAŁYGA,12
WARMIŃSKO-MAZURSKIE,PANASEWICZ,12
WARMIŃSKO-MAZURSKIE,PANAŚ,12
WARMIŃSKO-MAZURSKIE,PARCHETA,12
WARMIŃSKO-MAZURSKIE,PAROBIJ,12
WARMIŃSKO-MAZURSKIE,PARULSKA,12
WARMIŃSKO-MAZURSKIE,PASIKOWSKA,12
WARMIŃSKO-MAZURSKIE,PAWEŁOSZEK,12
WARMIŃSKO-MAZURSKIE,PAWLUKANIS,12
WARMIŃSKO-MAZURSKIE,PAWŁYSZYN,12
WARMIŃSKO-MAZURSKIE,PAŹDZIORKO,12
WARMIŃSKO-MAZURSKIE,PEŁECH,12
WARMIŃSKO-MAZURSKIE,PENCARSKA,12
WARMIŃSKO-MAZURSKIE,PERLEJEWSKA,12
WARMIŃSKO-MAZURSKIE,PERLIŃSKA,12
WARMIŃSKO-MAZURSKIE,PETRIKOWSKA,12
WARMIŃSKO-MAZURSKIE,PĘKSA,12
WARMIŃSKO-MAZURSKIE,PIAŚCIŃSKA,12
WARMIŃSKO-MAZURSKIE,PIEC,12
WARMIŃSKO-MAZURSKIE,PIECZUŁAJTIS,12
WARMIŃSKO-MAZURSKIE,PIENICKA,12
WARMIŃSKO-MAZURSKIE,PIERZCHALSKA,12
WARMIŃSKO-MAZURSKIE,PIERZCHANOWSKA,12
WARMIŃSKO-MAZURSKIE,PIETROWSKA,12
WARMIŃSKO-MAZURSKIE,PIĘTKO,12
WARMIŃSKO-MAZURSKIE,PILARZ,12
WARMIŃSKO-MAZURSKIE,PILEWSKA,12
WARMIŃSKO-MAZURSKIE,PILIPIEC,12
WARMIŃSKO-MAZURSKIE,PILISZKO,12
WARMIŃSKO-MAZURSKIE,PINCZEWSKA,12
WARMIŃSKO-MAZURSKIE,PIÓR,12
WARMIŃSKO-MAZURSKIE,PISKÓRZ,12
WARMIŃSKO-MAZURSKIE,PIWISZKIS,12
WARMIŃSKO-MAZURSKIE,PLACEK,12
WARMIŃSKO-MAZURSKIE,PLEŃKOWSKA,12
WARMIŃSKO-MAZURSKIE,PŁONOWSKA,12
WARMIŃSKO-MAZURSKIE,PŁOSKOŃSKA,12
WARMIŃSKO-MAZURSKIE,PODBOROWSKA,12
WARMIŃSKO-MAZURSKIE,PODĘBSKA,12
WARMIŃSKO-MAZURSKIE,PODPIRKO,12
WARMIŃSKO-MAZURSKIE,POHULAJEWSKA,12
WARMIŃSKO-MAZURSKIE,POLEWIAK,12
WARMIŃSKO-MAZURSKIE,POLMAŃSKA,12
WARMIŃSKO-MAZURSKIE,POLUCHA,12
WARMIŃSKO-MAZURSKIE,POŁOM,12
WARMIŃSKO-MAZURSKIE,POŁOSZCZAK,12
WARMIŃSKO-MAZURSKIE,POMIANOWSKA,12
WARMIŃSKO-MAZURSKIE,POPIK,12
WARMIŃSKO-MAZURSKIE,POTKAJ,12
WARMIŃSKO-MAZURSKIE,POTRYKUS,12
WARMIŃSKO-MAZURSKIE,POUCH,12
WARMIŃSKO-MAZURSKIE,POWIERSKA,12
WARMIŃSKO-MAZURSKIE,PRASAŁ,12
WARMIŃSKO-MAZURSKIE,PRAŻNIEWSKA,12
WARMIŃSKO-MAZURSKIE,PREJS,12
WARMIŃSKO-MAZURSKIE,PROKOPSKA,12
WARMIŃSKO-MAZURSKIE,PROLEJKO,12
WARMIŃSKO-MAZURSKIE,PRUCHNICKA,12
WARMIŃSKO-MAZURSKIE,PRUSKO,12
WARMIŃSKO-MAZURSKIE,PRUSZAK,12
WARMIŃSKO-MAZURSKIE,PRYMAS,12
WARMIŃSKO-MAZURSKIE,PRZYBYŁOWICZ,12
WARMIŃSKO-MAZURSKIE,PRZYPEK,12
WARMIŃSKO-MAZURSKIE,PRZYWIECZERSKA,12
WARMIŃSKO-MAZURSKIE,PSTRĄG,12
WARMIŃSKO-MAZURSKIE,PUCHACZ,12
WARMIŃSKO-MAZURSKIE,PYCZKOWSKA,12
WARMIŃSKO-MAZURSKIE,PYZAK,12
WARMIŃSKO-MAZURSKIE,PYZIK,12
WARMIŃSKO-MAZURSKIE,RABIZO,12
WARMIŃSKO-MAZURSKIE,RADKA,12
WARMIŃSKO-MAZURSKIE,RAINKO,12
WARMIŃSKO-MAZURSKIE,RARAK,12
WARMIŃSKO-MAZURSKIE,RASZTEMBORSKA,12
WARMIŃSKO-MAZURSKIE,RAUKUĆ,12
WARMIŃSKO-MAZURSKIE,RECZKO,12
WARMIŃSKO-MAZURSKIE,REDMER,12
WARMIŃSKO-MAZURSKIE,REIMER,12
WARMIŃSKO-MAZURSKIE,REISENBERG,12
WARMIŃSKO-MAZURSKIE,REJMENTOWSKA,12
WARMIŃSKO-MAZURSKIE,REMUS,12
WARMIŃSKO-MAZURSKIE,REPKA,12
WARMIŃSKO-MAZURSKIE,RETKOWICZ,12
WARMIŃSKO-MAZURSKIE,RĘBACZ,12
WARMIŃSKO-MAZURSKIE,RINGWELSKA,12
WARMIŃSKO-MAZURSKIE,ROBACZEK,12
WARMIŃSKO-MAZURSKIE,ROCHNOWSKA,12
WARMIŃSKO-MAZURSKIE,ROHUN,12
WARMIŃSKO-MAZURSKIE,ROKOJŻO,12
WARMIŃSKO-MAZURSKIE,RONKIEWICZ,12
WARMIŃSKO-MAZURSKIE,ROŃDA,12
WARMIŃSKO-MAZURSKIE,ROSIEWICZ,12
WARMIŃSKO-MAZURSKIE,ROSÓŁ,12
WARMIŃSKO-MAZURSKIE,ROZENBERG,12
WARMIŃSKO-MAZURSKIE,ROZMUS,12
WARMIŃSKO-MAZURSKIE,ROŻKO,12
WARMIŃSKO-MAZURSKIE,RUBACKA,12
WARMIŃSKO-MAZURSKIE,RYBACZEK,12
WARMIŃSKO-MAZURSKIE,RYBACZUK,12
WARMIŃSKO-MAZURSKIE,RYCHLEWSKA,12
WARMIŃSKO-MAZURSKIE,RYFIŃSKA,12
WARMIŃSKO-MAZURSKIE,RYGALSKA,12
WARMIŃSKO-MAZURSKIE,RYNIEC,12
WARMIŃSKO-MAZURSKIE,RYSKA,12
WARMIŃSKO-MAZURSKIE,RYSZKOWSKA,12
WARMIŃSKO-MAZURSKIE,RZĄS,12
WARMIŃSKO-MAZURSKIE,RZEMEK,12
WARMIŃSKO-MAZURSKIE,RZEPKO,12
WARMIŃSKO-MAZURSKIE,RZEPKOWSKA,12
WARMIŃSKO-MAZURSKIE,RZEPLIŃSKA,12
WARMIŃSKO-MAZURSKIE,RZEŹNIKIEWICZ,12
WARMIŃSKO-MAZURSKIE,RZYP,12
WARMIŃSKO-MAZURSKIE,SADOWA,12
WARMIŃSKO-MAZURSKIE,SAFARYN,12
WARMIŃSKO-MAZURSKIE,SAGAŁA,12
WARMIŃSKO-MAZURSKIE,SALAMONOWICZ,12
WARMIŃSKO-MAZURSKIE,SALITRA,12
WARMIŃSKO-MAZURSKIE,SAŁWIŃSKA,12
WARMIŃSKO-MAZURSKIE,SAMIŁA,12
WARMIŃSKO-MAZURSKIE,SAMSELSKA,12
WARMIŃSKO-MAZURSKIE,SAWLEWICZ,12
WARMIŃSKO-MAZURSKIE,SCHODOWSKA,12
WARMIŃSKO-MAZURSKIE,SENIUK,12
WARMIŃSKO-MAZURSKIE,SEZONIENKO,12
WARMIŃSKO-MAZURSKIE,SIARKOWSKA,12
WARMIŃSKO-MAZURSKIE,SIDORKIEWICZ,12
WARMIŃSKO-MAZURSKIE,SIEDLAR,12
WARMIŃSKO-MAZURSKIE,SIEKANIEC,12
WARMIŃSKO-MAZURSKIE,SIENDA,12
WARMIŃSKO-MAZURSKIE,SIENKOWSKA,12
WARMIŃSKO-MAZURSKIE,SINDEREWICZ,12
WARMIŃSKO-MAZURSKIE,SINORADZKA,12
WARMIŃSKO-MAZURSKIE,SIÓŁKOWSKA,12
WARMIŃSKO-MAZURSKIE,SIUDAK,12
WARMIŃSKO-MAZURSKIE,SKAMARSKA,12
WARMIŃSKO-MAZURSKIE,SKOREK,12
WARMIŃSKO-MAZURSKIE,SKOROCH,12
WARMIŃSKO-MAZURSKIE,SKRZEK,12
WARMIŃSKO-MAZURSKIE,SKUBISZ,12
WARMIŃSKO-MAZURSKIE,SKUKOWSKA,12
WARMIŃSKO-MAZURSKIE,SKURZEWSKA,12
WARMIŃSKO-MAZURSKIE,SKWARCZYŃSKA,12
WARMIŃSKO-MAZURSKIE,SŁABOSZ,12
WARMIŃSKO-MAZURSKIE,SŁOMIANA,12
WARMIŃSKO-MAZURSKIE,SŁUPECKA,12
WARMIŃSKO-MAZURSKIE,SMOLIK,12
WARMIŃSKO-MAZURSKIE,SMYKA,12
WARMIŃSKO-MAZURSKIE,SOBECKA,12
WARMIŃSKO-MAZURSKIE,SOKOŁOWICZ,12
WARMIŃSKO-MAZURSKIE,SOLSKA,12
WARMIŃSKO-MAZURSKIE,SOMMER,12
WARMIŃSKO-MAZURSKIE,SONDEJ,12
WARMIŃSKO-MAZURSKIE,SORKOWICZ,12
WARMIŃSKO-MAZURSKIE,SOTEL,12
WARMIŃSKO-MAZURSKIE,SÓWKA,12
WARMIŃSKO-MAZURSKIE,SPLITT,12
WARMIŃSKO-MAZURSKIE,SPOSÓB,12
WARMIŃSKO-MAZURSKIE,STACHURZEWSKA,12
WARMIŃSKO-MAZURSKIE,STAWIARZ,12
WARMIŃSKO-MAZURSKIE,STEMPIŃSKA,12
WARMIŃSKO-MAZURSKIE,STENCEL,12
WARMIŃSKO-MAZURSKIE,STOJANOWSKA,12
WARMIŃSKO-MAZURSKIE,STOPA,12
WARMIŃSKO-MAZURSKIE,STORY,12
WARMIŃSKO-MAZURSKIE,STRÓŻ,12
WARMIŃSKO-MAZURSKIE,STRÓŻYK,12
WARMIŃSKO-MAZURSKIE,STRUK,12
WARMIŃSKO-MAZURSKIE,STRUNIAWSKA,12
WARMIŃSKO-MAZURSKIE,SUBDA,12
WARMIŃSKO-MAZURSKIE,SUBKOWSKA,12
WARMIŃSKO-MAZURSKIE,SUGIER,12
WARMIŃSKO-MAZURSKIE,SYNAK,12
WARMIŃSKO-MAZURSKIE,SYTCZYK,12
WARMIŃSKO-MAZURSKIE,SZAL,12
WARMIŃSKO-MAZURSKIE,SZAŁKO,12
WARMIŃSKO-MAZURSKIE,SZARSZEWSKA,12
WARMIŃSKO-MAZURSKIE,SZAST,12
WARMIŃSKO-MAZURSKIE,SZCZESIUL,12
WARMIŃSKO-MAZURSKIE,SZECHLICKA,12
WARMIŃSKO-MAZURSKIE,SZENDER,12
WARMIŃSKO-MAZURSKIE,SZKLARCZYK,12
WARMIŃSKO-MAZURSKIE,SZNAJDEROWICZ,12
WARMIŃSKO-MAZURSKIE,SZRAJBER,12
WARMIŃSKO-MAZURSKIE,SZTURA,12
WARMIŃSKO-MAZURSKIE,SZULBORSKA,12
WARMIŃSKO-MAZURSKIE,SZULIMOWSKA,12
WARMIŃSKO-MAZURSKIE,SZURPICKA,12
WARMIŃSKO-MAZURSKIE,SZUSTAKIEWICZ,12
WARMIŃSKO-MAZURSKIE,SZUTOWSKA,12
WARMIŃSKO-MAZURSKIE,SZYDŁO,12
WARMIŃSKO-MAZURSKIE,SZYMAK,12
WARMIŃSKO-MAZURSKIE,SZYMAŃCZUK,12
WARMIŃSKO-MAZURSKIE,SZYMCZUKIEWICZ,12
WARMIŃSKO-MAZURSKIE,SZYMKOWICZ,12
WARMIŃSKO-MAZURSKIE,SZYMULEWSKA,12
WARMIŃSKO-MAZURSKIE,ŚRUT,12
WARMIŃSKO-MAZURSKIE,ŚWIETLIK,12
WARMIŃSKO-MAZURSKIE,TAŁAJ,12
WARMIŃSKO-MAZURSKIE,TARANTOWICZ,12
WARMIŃSKO-MAZURSKIE,TARAPATA,12
WARMIŃSKO-MAZURSKIE,TARAZEWICZ,12
WARMIŃSKO-MAZURSKIE,TARCHANOW,12
WARMIŃSKO-MAZURSKIE,TATULIŃSKA,12
WARMIŃSKO-MAZURSKIE,TAUBE,12
WARMIŃSKO-MAZURSKIE,TAUROGIŃSKA,12
WARMIŃSKO-MAZURSKIE,TEREBIŁOW,12
WARMIŃSKO-MAZURSKIE,TEREBIŃSKA,12
WARMIŃSKO-MAZURSKIE,THIMM,12
WARMIŃSKO-MAZURSKIE,TOLAK,12
WARMIŃSKO-MAZURSKIE,TONGA,12
WARMIŃSKO-MAZURSKIE,TOSIŃSKA,12
WARMIŃSKO-MAZURSKIE,TRACZYŃSKA,12
WARMIŃSKO-MAZURSKIE,TRAFNA,12
WARMIŃSKO-MAZURSKIE,TRASKIEWICZ,12
WARMIŃSKO-MAZURSKIE,TRAUT,12
WARMIŃSKO-MAZURSKIE,TREBLIŃSKA,12
WARMIŃSKO-MAZURSKIE,TREMBICKA,12
WARMIŃSKO-MAZURSKIE,TRĘBICKA,12
WARMIŃSKO-MAZURSKIE,TRĘTOWSKA,12
WARMIŃSKO-MAZURSKIE,TROCHA,12
WARMIŃSKO-MAZURSKIE,TRUBACZ,12
WARMIŃSKO-MAZURSKIE,TRUSKOLASKA,12
WARMIŃSKO-MAZURSKIE,TRYPUĆ,12
WARMIŃSKO-MAZURSKIE,TYKAŁOWSKA,12
WARMIŃSKO-MAZURSKIE,TYMOSZCZUK,12
WARMIŃSKO-MAZURSKIE,TYNECKA,12
WARMIŃSKO-MAZURSKIE,ULASZEWSKA,12
WARMIŃSKO-MAZURSKIE,ULENBERG,12
WARMIŃSKO-MAZURSKIE,USTACH,12
WARMIŃSKO-MAZURSKIE,USZLER,12
WARMIŃSKO-MAZURSKIE,UZAR,12
WARMIŃSKO-MAZURSKIE,VOLMAR,12
WARMIŃSKO-MAZURSKIE,WAKS,12
WARMIŃSKO-MAZURSKIE,WALENCIK,12
WARMIŃSKO-MAZURSKIE,WALENDYKIEWICZ,12
WARMIŃSKO-MAZURSKIE,WALERYŚ,12
WARMIŃSKO-MAZURSKIE,WANDA,12
WARMIŃSKO-MAZURSKIE,WANEK,12
WARMIŃSKO-MAZURSKIE,WANTUCH,12
WARMIŃSKO-MAZURSKIE,WARDYN,12
WARMIŃSKO-MAZURSKIE,WARMIAK,12
WARMIŃSKO-MAZURSKIE,WAWRZAK,12
WARMIŃSKO-MAZURSKIE,WAWRZONKOWSKA,12
WARMIŃSKO-MAZURSKIE,WELZANT,12
WARMIŃSKO-MAZURSKIE,WERHUN,12
WARMIŃSKO-MAZURSKIE,WERNEROWICZ,12
WARMIŃSKO-MAZURSKIE,WERRA,12
WARMIŃSKO-MAZURSKIE,WĘCEK,12
WARMIŃSKO-MAZURSKIE,WĘSIERSKA,12
WARMIŃSKO-MAZURSKIE,WICZYŃSKA,12
WARMIŃSKO-MAZURSKIE,WIELEBA,12
WARMIŃSKO-MAZURSKIE,WIETRAK,12
WARMIŃSKO-MAZURSKIE,WIJATKOWSKA,12
WARMIŃSKO-MAZURSKIE,WILLIAMS,12
WARMIŃSKO-MAZURSKIE,WIÓRGOWSKA,12
WARMIŃSKO-MAZURSKIE,WITOWICZ,12
WARMIŃSKO-MAZURSKIE,WITUCKA,12
WARMIŃSKO-MAZURSKIE,WIZGIER,12
WARMIŃSKO-MAZURSKIE,WŁODKIEWICZ,12
WARMIŃSKO-MAZURSKIE,WODNICKA,12
WARMIŃSKO-MAZURSKIE,WOJNIAK,12
WARMIŃSKO-MAZURSKIE,WOLDAŃSKA,12
WARMIŃSKO-MAZURSKIE,WOLINOWSKA,12
WARMIŃSKO-MAZURSKIE,WOŁODKOWICZ,12
WARMIŃSKO-MAZURSKIE,WOŹNIAKOWSKA,12
WARMIŃSKO-MAZURSKIE,WRONIAK,12
WARMIŃSKO-MAZURSKIE,WROTEK,12
WARMIŃSKO-MAZURSKIE,WUJKOWSKA,12
WARMIŃSKO-MAZURSKIE,WYSZOGRODZKA,12
WARMIŃSKO-MAZURSKIE,WYŻYKOWSKA,12
WARMIŃSKO-MAZURSKIE,WZOREK,12
WARMIŃSKO-MAZURSKIE,ZABOLEWICZ,12
WARMIŃSKO-MAZURSKIE,ZABUSKA,12
WARMIŃSKO-MAZURSKIE,ZAGOŻDŻON,12
WARMIŃSKO-MAZURSKIE,ZALIŃSKA,12
WARMIŃSKO-MAZURSKIE,ZARADKIEWICZ,12
WARMIŃSKO-MAZURSKIE,ZAROSA,12
WARMIŃSKO-MAZURSKIE,ZARUCKA,12
WARMIŃSKO-MAZURSKIE,ZAWOJSKA,12
WARMIŃSKO-MAZURSKIE,ZBROSZCZYK,12
WARMIŃSKO-MAZURSKIE,ZBYSIŃSKA,12
WARMIŃSKO-MAZURSKIE,ZDOLSKA,12
WARMIŃSKO-MAZURSKIE,ZEMBEK,12
WARMIŃSKO-MAZURSKIE,ZEMKE,12
WARMIŃSKO-MAZURSKIE,ZIEMBAL,12
WARMIŃSKO-MAZURSKIE,ZIMA,12
WARMIŃSKO-MAZURSKIE,ZIMOŃ,12
WARMIŃSKO-MAZURSKIE,ZIMOWSKA,12
WARMIŃSKO-MAZURSKIE,ZŁONKIEWICZ,12
WARMIŃSKO-MAZURSKIE,ZŁOTORZYŃSKA,12
WARMIŃSKO-MAZURSKIE,ZMORA,12
WARMIŃSKO-MAZURSKIE,ZUBALSKA,12
WARMIŃSKO-MAZURSKIE,ZUBIK,12
WARMIŃSKO-MAZURSKIE,ZYCHALAK,12
WARMIŃSKO-MAZURSKIE,ZYGA,12
WARMIŃSKO-MAZURSKIE,ŻADZIŁKO,12
WARMIŃSKO-MAZURSKIE,ŻARDZIN,12
WARMIŃSKO-MAZURSKIE,ŻARKOWSKA,12
WARMIŃSKO-MAZURSKIE,ŻEBEREK,12
WARMIŃSKO-MAZURSKIE,ŻOŁONDEK,12
WARMIŃSKO-MAZURSKIE,ŻWIR,12
WARMIŃSKO-MAZURSKIE,ŻWIRBLA,12
WARMIŃSKO-MAZURSKIE,ŻYZNOWSKA,12
WARMIŃSKO-MAZURSKIE,ADRIAN,11
WARMIŃSKO-MAZURSKIE,ANDRULONIS,11
WARMIŃSKO-MAZURSKIE,ANDRUSIEWICZ,11
WARMIŃSKO-MAZURSKIE,ANIOŁ,11
WARMIŃSKO-MAZURSKIE,ANIOŁKOWSKA,11
WARMIŃSKO-MAZURSKIE,ANTKOWICZ,11
WARMIŃSKO-MAZURSKIE,ANTOCHOWSKA,11
WARMIŃSKO-MAZURSKIE,ARŁUKOWICZ,11
WARMIŃSKO-MAZURSKIE,AUGUSTIN,11
WARMIŃSKO-MAZURSKIE,BAJCER,11
WARMIŃSKO-MAZURSKIE,BAKALARCZYK,11
WARMIŃSKO-MAZURSKIE,BAŁABAŃSKA,11
WARMIŃSKO-MAZURSKIE,BANDURA,11
WARMIŃSKO-MAZURSKIE,BARABASZ,11
WARMIŃSKO-MAZURSKIE,BARCHANOWICZ,11
WARMIŃSKO-MAZURSKIE,BARTNOWSKA,11
WARMIŃSKO-MAZURSKIE,BARYCKA,11
WARMIŃSKO-MAZURSKIE,BECZYŃSKA,11
WARMIŃSKO-MAZURSKIE,BEGEJ,11
WARMIŃSKO-MAZURSKIE,BEKIESZA,11
WARMIŃSKO-MAZURSKIE,BERGGRÜN,11
WARMIŃSKO-MAZURSKIE,BERGMAN,11
WARMIŃSKO-MAZURSKIE,BERGMAŃSKA,11
WARMIŃSKO-MAZURSKIE,BERKOWSKA,11
WARMIŃSKO-MAZURSKIE,BETCHER,11
WARMIŃSKO-MAZURSKIE,BĘTLEWSKA,11
WARMIŃSKO-MAZURSKIE,BIAŁASIEWICZ,11
WARMIŃSKO-MAZURSKIE,BIAŁOBOKI,11
WARMIŃSKO-MAZURSKIE,BIAŁOSUKNIA,11
WARMIŃSKO-MAZURSKIE,BIEDAK,11
WARMIŃSKO-MAZURSKIE,BIEGA,11
WARMIŃSKO-MAZURSKIE,BIELIKOWICZ,11
WARMIŃSKO-MAZURSKIE,BIEMA,11
WARMIŃSKO-MAZURSKIE,BIENIUK,11
WARMIŃSKO-MAZURSKIE,BIERNATH,11
WARMIŃSKO-MAZURSKIE,BIERYNDO,11
WARMIŃSKO-MAZURSKIE,BIŁYK,11
WARMIŃSKO-MAZURSKIE,BIŃCZYK,11
WARMIŃSKO-MAZURSKIE,BLUDAU,11
WARMIŃSKO-MAZURSKIE,BŁACH,11
WARMIŃSKO-MAZURSKIE,BŁAŻOWSKA,11
WARMIŃSKO-MAZURSKIE,BŁĄDEK,11
WARMIŃSKO-MAZURSKIE,BOBOJĆ,11
WARMIŃSKO-MAZURSKIE,BOBORYK,11
WARMIŃSKO-MAZURSKIE,BOCIEJ,11
WARMIŃSKO-MAZURSKIE,BOJAKOWSKA,11
WARMIŃSKO-MAZURSKIE,BOKWA,11
WARMIŃSKO-MAZURSKIE,BOŃCZAK,11
WARMIŃSKO-MAZURSKIE,BORAS,11
WARMIŃSKO-MAZURSKIE,BORCHERT,11
WARMIŃSKO-MAZURSKIE,BORCZON,11
WARMIŃSKO-MAZURSKIE,BOROWY,11
WARMIŃSKO-MAZURSKIE,BÓŁKOWSKA,11
WARMIŃSKO-MAZURSKIE,BRACZKOWSKA,11
WARMIŃSKO-MAZURSKIE,BRAMOWICZ,11
WARMIŃSKO-MAZURSKIE,BRAŃSKA,11
WARMIŃSKO-MAZURSKIE,BRĄZERT,11
WARMIŃSKO-MAZURSKIE,BRDYS,11
WARMIŃSKO-MAZURSKIE,BROŻA,11
WARMIŃSKO-MAZURSKIE,BRÓDKA,11
WARMIŃSKO-MAZURSKIE,BRUZDEWICZ,11
WARMIŃSKO-MAZURSKIE,BRZUSKA,11
WARMIŃSKO-MAZURSKIE,BUDUKIEWICZ,11
WARMIŃSKO-MAZURSKIE,BUHAJ,11
WARMIŃSKO-MAZURSKIE,BUŁAJ,11
WARMIŃSKO-MAZURSKIE,BUŁECKA,11
WARMIŃSKO-MAZURSKIE,BUNDZ,11
WARMIŃSKO-MAZURSKIE,BURNAT,11
WARMIŃSKO-MAZURSKIE,BUŚKO,11
WARMIŃSKO-MAZURSKIE,BYLINA,11
WARMIŃSKO-MAZURSKIE,CALIŃSKA,11
WARMIŃSKO-MAZURSKIE,CAPIGA,11
WARMIŃSKO-MAZURSKIE,CELEP,11
WARMIŃSKO-MAZURSKIE,CHARUN,11
WARMIŃSKO-MAZURSKIE,CHARYTONIUK,11
WARMIŃSKO-MAZURSKIE,CHATKIEWICZ,11
WARMIŃSKO-MAZURSKIE,CHENDOSKA,11
WARMIŃSKO-MAZURSKIE,CHLEBOWICZ,11
WARMIŃSKO-MAZURSKIE,CHODOWIEC,11
WARMIŃSKO-MAZURSKIE,CHOMICKA,11
WARMIŃSKO-MAZURSKIE,CHOMIUK,11
WARMIŃSKO-MAZURSKIE,CHROMIK,11
WARMIŃSKO-MAZURSKIE,CHRUSZCZ,11
WARMIŃSKO-MAZURSKIE,CHWIETCZUK,11
WARMIŃSKO-MAZURSKIE,CHWOJNICKA,11
WARMIŃSKO-MAZURSKIE,CHYBIŃSKA,11
WARMIŃSKO-MAZURSKIE,CICHOLSKA,11
WARMIŃSKO-MAZURSKIE,CICHY,11
WARMIŃSKO-MAZURSKIE,CIESIELCZYK,11
WARMIŃSKO-MAZURSKIE,CISEK,11
WARMIŃSKO-MAZURSKIE,CISOWSKA,11
WARMIŃSKO-MAZURSKIE,CIŻOWSKA,11
WARMIŃSKO-MAZURSKIE,CUPIAŁ,11
WARMIŃSKO-MAZURSKIE,CWAJDA,11
WARMIŃSKO-MAZURSKIE,CYBULIN,11
WARMIŃSKO-MAZURSKIE,CYGAŃSKA,11
WARMIŃSKO-MAZURSKIE,CYLIŃSKA,11
WARMIŃSKO-MAZURSKIE,CYPRYS,11
WARMIŃSKO-MAZURSKIE,CYRANIAK,11
WARMIŃSKO-MAZURSKIE,CYREK,11
WARMIŃSKO-MAZURSKIE,CYRULICZEK,11
WARMIŃSKO-MAZURSKIE,CZEBATUL,11
WARMIŃSKO-MAZURSKIE,CZERESZEWSKA,11
WARMIŃSKO-MAZURSKIE,CZERMIŃSKA,11
WARMIŃSKO-MAZURSKIE,CZERNICKA,11
WARMIŃSKO-MAZURSKIE,CZODROWSKA,11
WARMIŃSKO-MAZURSKIE,CZUJKO,11
WARMIŃSKO-MAZURSKIE,CZURYŁOWICZ,11
WARMIŃSKO-MAZURSKIE,ĆMOCH,11
WARMIŃSKO-MAZURSKIE,DADOS,11
WARMIŃSKO-MAZURSKIE,DALKIEWICZ,11
WARMIŃSKO-MAZURSKIE,DARAŻ,11
WARMIŃSKO-MAZURSKIE,DAWIDKO,11
WARMIŃSKO-MAZURSKIE,DĄGOWSKA,11
WARMIŃSKO-MAZURSKIE,DELESKA,11
